taxon	total number of records	% total geocoded	Alameda	Alpine	Amador	Butte	Calaveras	Colusa	Contra Costa	Del Norte	El Dorado	Fresno	Glenn	Humboldt	Imperial	Inyo	Kern	Kings	Lake	Lassen	Los Angeles	Madera	Marin	Mariposa	Mendocino	Merced	Modoc	Mono	Monterey	Napa	Nevada	Orange	Placer	Plumas	Plumas or Sierra	Riverside	Sacramento	San Benito	San Bernardino	San Diego	San Francisco	San Joaquin	San Luis Obispo	San Mateo	Santa Barbara	Santa Clara	Santa Clara/Santa Cruz county line	Santa Cruz	Shasta	Sierra	Siskiyou	Solano	Sonoma	Stanislaus	Sutter	Tehama	Trinity	Tulare	Tuolumne	Unknown	Ventura	Yolo	Yuba
Echinocactus+Ferocactus	324	0.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86	0.77	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.82	0.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Atriplex	9342	0.81	0.56	0.0	0.9	0.85	0.0	0.92	0.4	0.0	0.0	0.68	0.8	0.2	0.92	0.82	0.88	0.92	0.8	0.87	0.74	0.63	0.7	0.0	0.17	0.56	0.85	0.87	0.71	0.0	0.0	0.83	1.0	0.4	0.0	0.94	0.75	0.81	0.96	0.85	0.61	0.76	0.51	0.5	0.78	0.14	0.0	0.64	0.0	0.0	0.13	0.8	0.39	0.74	0.75	0.0	0.0	0.76	0.0	0.2	0.78	0.67	0.0
Phaseolus	3	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Antirrhinum+Mohavea	4807	0.78	0.78	0.0	1.0	0.94	0.9	0.81	1.0	0.0	1.0	0.62	0.9	0.29	0.9	0.54	0.76	0.0	0.81	1.0	0.69	0.75	0.81	0.52	0.68	0.92	0.0	0.8	0.46	0.81	0.8	0.81	0.57	0.52	0.0	0.98	0.0	0.69	0.84	0.89	0.0	0.0	0.5	0.33	0.69	0.69	0.0	0.91	0.61	0.64	0.54	1.0	0.76	1.0	1.0	0.98	0.57	0.5	0.79	0.09	0.69	0.33	0.33
Mortonia	122	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tonella	246	0.56	0.5	0.0	0.0	0.83	0.0	1.0	0.6	0.4	1.0	0.0	0.67	0.41	0.0	0.0	0.0	0.0	0.86	0.0	0.0	0.0	1.0	0.0	0.56	0.0	0.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65	0.0	1.0	0.62	0.0	0.41	1.0	0.5	0.0	0.0	0.86	0.3	0.0	0.0	0.0	0.0	1.0	0.0
Dirca	299	0.85	0.85	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92	0.0	0.93	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sibaropsis	37	0.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53	0.0	0.0	0.0	0.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Callitriche	1025	0.63	0.67	0.0	0.5	0.9	0.47	1.0	0.73	0.0	0.67	0.5	1.0	0.38	0.0	0.55	0.4	0.0	0.82	0.56	0.3	0.71	0.63	0.5	0.44	0.8	0.75	0.56	0.54	0.31	0.5	1.0	0.64	0.46	0.0	0.98	0.59	1.0	0.81	0.81	0.0	1.0	0.38	0.78	0.45	0.4	0.0	0.6	0.33	0.14	0.5	0.63	0.57	0.5	0.57	0.97	0.0	0.67	0.76	0.0	0.75	0.89	1.0
Torreyochloa	342	0.89	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.95	1.0	1.0	0.0	0.67	1.0	0.0	0.0	0.83	0.0	0.61	1.0	0.6	1.0	0.0	0.91	0.9	0.0	1.0	0.93	0.0	1.0	0.87	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.96	0.79	0.13	0.0	0.0	0.0
Robinia	12	0.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oenanthe	416	0.69	0.73	0.0	0.5	0.0	0.5	0.0	0.75	0.31	0.0	0.33	0.0	0.45	0.0	0.0	0.67	0.0	1.0	0.0	0.75	1.0	0.92	0.0	0.56	0.0	0.0	0.0	0.41	0.8	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.88	0.94	0.55	0.0	0.79	0.33	0.71	0.83	0.0	0.92	1.0	0.0	0.0	0.63	0.58	0.0	0.0	1.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0
Delphinium	12743	0.58	0.47	0.44	0.44	0.75	0.46	0.54	0.48	0.25	0.48	0.66	0.85	0.32	1.0	0.64	0.69	1.0	0.72	0.78	0.63	0.41	0.5	0.52	0.34	0.59	0.61	0.64	0.37	0.45	0.37	0.79	0.71	0.51	0.0	0.99	0.64	0.32	0.84	0.87	0.32	0.94	0.4	0.55	0.66	0.43	0.0	0.83	0.49	0.28	0.32	0.61	0.58	0.61	0.47	0.6	0.36	0.54	0.45	0.06	0.63	0.53	0.13
Pterospora	434	0.6	0.0	0.4	0.0	0.89	0.83	1.0	0.0	0.0	0.38	0.4	0.0	0.25	0.0	1.0	0.89	0.0	1.0	0.5	0.82	0.33	0.0	0.67	0.0	0.0	0.62	0.56	0.0	0.0	0.79	0.0	0.8	0.48	0.0	0.95	0.0	0.0	0.77	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78	0.6	0.58	0.0	0.0	1.0	0.0	0.75	0.38	0.25	0.42	0.11	0.0	0.0	1.0
Veronica+Synthyris	2736	0.68	0.5	0.69	0.63	0.94	0.8	0.81	0.83	0.44	0.62	0.61	0.86	0.31	1.0	0.61	0.7	0.0	0.81	0.88	0.79	0.96	0.76	0.62	0.56	0.81	0.65	0.59	0.42	0.9	0.82	0.89	0.81	0.84	0.0	0.98	0.88	1.0	0.89	0.82	0.38	0.71	0.45	0.61	0.57	0.56	0.0	0.6	0.84	0.6	0.56	0.5	0.56	0.5	0.78	0.87	0.65	0.58	0.73	0.0	0.72	0.4	1.0
Zeltnera	2236	0.67	0.87	0.0	0.67	0.85	0.63	0.68	0.9	0.0	0.7	0.35	0.92	0.21	0.0	0.56	0.75	0.0	0.67	0.91	0.61	0.52	0.35	0.55	0.63	0.5	0.73	0.2	0.53	0.56	0.53	0.77	0.57	1.0	0.0	0.97	0.69	0.5	0.9	0.84	0.5	0.75	0.55	0.68	0.77	0.65	0.0	0.9	0.61	0.0	0.5	0.43	0.48	0.63	1.0	0.78	0.88	0.66	0.57	0.08	0.91	0.8	0.6
Saxifraga_2	9	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Thymophylla	121	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.94	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Empetrum	16	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phalaris_2	835	0.88	0.79	0.0	0.5	1.0	1.0	1.0	0.75	0.67	1.0	0.71	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.95	0.63	0.9	1.0	0.92	0.52	1.0	0.0	0.95	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.89	0.83	1.0	0.68	0.9	0.9	0.67	0.0	1.0	0.0	0.0	1.0	0.97	0.9	0.86	1.0	0.0	0.0	0.8	0.0	0.12	0.95	1.0	0.0
Stenanthium	44	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0
Sceptridium	181	0.59	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.57	0.58	0.6	0.0	0.68	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.45	0.5	0.0	0.0	0.0	0.5	0.0	0.67	0.0	0.0	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.33	0.6	0.0	0.75	0.0	0.0	0.0	0.5	0.29	0.73	0.0	0.0	0.0	1.0
Scheuchzeria	9	0.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ligusticum	808	0.54	1.0	0.59	0.86	0.96	1.0	0.0	0.0	0.37	0.69	0.47	1.0	0.47	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.67	0.5	0.42	0.42	0.0	0.63	0.63	0.0	1.0	0.62	0.0	0.75	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.41	0.0	0.0	0.4	0.0	1.0	0.0	1.0	0.83	0.67	0.41	0.0	0.69	0.0	0.0	0.2	0.47	0.65	0.59	0.07	0.0	0.0	0.0
Petasites	204	0.76	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.6	0.0	0.0	0.0	0.87	0.5	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.67	0.0	0.79	0.0	0.8	0.33	0.0	0.89	0.0	0.6	0.0	0.0	1.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0
Rhodiola	342	0.85	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92	0.75	0.0	0.0	0.0	0.95	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.89	0.0	0.0	0.75	0.9	0.0	0.0	1.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93	0.0	0.0	0.0	0.0	0.0	0.0	0.85	0.79	0.0	0.0	0.0	0.0
Acleisanthes	12	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Krascheninnikovia	666	0.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.96	0.0	0.0	1.0	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.0	0.66	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Townsendia	99	0.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Achillea	2764	0.63	0.59	0.54	0.64	0.84	0.8	0.83	0.7	0.31	0.47	0.48	1.0	0.47	1.0	0.62	0.59	0.5	0.71	0.83	0.6	0.57	0.58	0.54	0.31	0.67	0.7	0.59	0.61	0.52	0.59	0.79	0.96	0.67	0.0	0.97	0.67	0.36	0.87	0.86	0.51	0.33	0.63	0.58	0.77	0.68	0.0	0.95	0.81	0.41	0.35	0.68	0.47	0.6	0.62	0.72	0.6	0.56	0.56	0.07	0.88	0.71	0.25
Packera	3102	0.71	0.38	0.59	0.0	0.96	0.0	0.78	0.86	0.89	0.96	0.72	1.0	0.83	0.0	0.7	0.83	0.0	0.8	0.73	0.89	0.67	0.0	0.55	0.57	0.83	0.43	0.63	0.32	0.57	0.6	0.0	0.0	0.87	0.0	0.6	0.0	0.48	0.96	0.94	0.0	1.0	0.58	0.0	0.86	0.58	0.0	0.0	0.62	0.32	0.61	0.0	0.55	0.75	0.0	0.57	0.2	0.6	0.64	0.05	0.72	0.5	1.0
Hedeoma	133	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ranunculus_1	109	0.51	0.0	0.0	0.67	0.75	1.0	0.0	0.0	0.0	0.75	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.4	0.7	0.0	0.0	0.0	0.0
Actaea	528	0.51	0.71	0.5	0.0	0.92	0.2	1.0	0.4	0.5	0.71	0.27	0.5	0.5	0.0	0.6	0.0	0.0	1.0	0.33	0.0	0.0	0.4	0.38	0.27	0.0	0.64	0.57	0.27	1.0	0.71	0.0	0.67	0.67	0.0	0.0	1.0	0.0	0.94	0.0	0.0	0.0	0.46	0.5	0.0	0.17	0.0	0.42	0.43	0.0	0.24	0.0	0.17	0.0	0.0	0.75	0.53	0.47	0.36	0.5	0.0	0.0	0.0
Micranthes	3062	0.67	0.68	0.74	0.53	0.77	0.62	1.0	0.64	0.95	0.75	0.58	0.4	0.93	0.0	0.61	0.88	0.0	0.92	0.79	0.93	0.68	0.63	0.6	0.44	0.38	0.82	0.64	0.64	0.68	0.57	1.0	0.98	0.62	0.0	0.95	0.8	0.44	0.89	0.91	0.5	0.0	0.57	0.5	0.89	0.46	0.0	0.74	0.86	0.95	0.68	0.92	0.55	0.71	0.58	0.82	0.63	0.5	0.66	0.04	0.64	1.0	1.0
Sericocarpus	295	0.43	0.0	0.0	0.0	0.68	0.2	0.0	0.0	0.26	0.5	1.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.58	1.0	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.53	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.4	0.18	0.0	0.0	0.0	0.0	0.0	0.43	1.0	0.33	0.0	0.0	0.0	0.75
Eurybia	938	0.54	0.58	0.63	0.56	0.77	0.8	0.0	0.55	0.45	0.62	0.53	0.0	0.15	0.0	0.0	0.0	0.0	0.92	0.23	0.0	0.71	0.33	0.42	0.24	0.0	0.58	0.43	0.21	1.0	0.49	0.67	0.73	0.64	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.42	0.37	0.8	0.37	0.0	0.71	0.43	0.54	0.38	0.14	0.83	0.0	0.0	0.73	0.75	0.36	0.56	0.0	0.0	1.0	0.67
Sequoiadendron	286	0.74	1.0	0.0	0.0	1.0	0.9	0.0	0.0	0.0	0.0	0.61	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.33	0.0	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.89	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	1.0	0.0	1.0	0.0	0.0
Logfia	1966	0.75	0.43	0.0	0.33	0.65	1.0	1.0	0.73	0.0	0.83	0.78	0.25	0.6	1.0	0.52	0.57	1.0	0.92	0.0	0.62	0.25	0.47	0.55	0.2	1.0	0.0	0.0	0.42	0.59	1.0	0.83	0.0	0.0	0.0	0.96	0.0	0.14	0.86	0.9	0.5	1.0	0.64	0.0	0.69	0.25	0.0	1.0	1.0	0.0	0.0	0.5	0.71	0.8	0.0	1.0	0.5	0.58	0.57	0.33	0.88	0.0	0.0
Mirabilis	3840	0.71	0.56	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.62	1.0	0.0	0.87	0.42	0.49	0.0	0.0	0.67	0.58	1.0	0.0	0.0	0.0	0.6	0.0	0.51	0.11	0.0	0.0	0.73	1.0	0.0	0.0	0.93	0.0	0.36	0.84	0.83	0.0	0.0	0.45	0.0	0.63	0.0	0.0	0.5	0.0	0.0	0.76	0.0	0.0	0.0	0.0	1.0	0.0	0.17	0.0	0.03	0.6	0.0	0.0
Malosma	754	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.87	0.0	0.0	0.93	0.0	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.54	0.0	0.0
Styrax	720	0.83	0.0	0.0	0.6	1.0	0.89	0.95	0.0	0.0	1.0	0.29	1.0	0.0	0.0	0.0	0.0	0.0	0.87	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.93	1.0	0.0	1.0	1.0	0.0	0.96	0.77	0.0	0.0	0.33	0.0	0.75	0.0	0.0	0.0	0.84	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.33	0.0	0.0	0.0	1.0	1.0
Olsynium	61	0.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eryngium	1752	0.69	0.86	0.0	0.86	0.72	0.84	0.88	0.7	1.0	1.0	0.68	0.6	0.67	0.0	0.0	0.91	0.0	0.81	0.84	0.33	0.61	0.52	0.5	0.51	0.71	0.73	0.0	0.48	0.31	0.63	1.0	0.43	0.61	0.0	1.0	0.7	0.83	0.0	0.76	0.0	0.81	0.41	0.78	0.64	0.7	0.0	1.0	0.75	0.75	0.73	0.7	0.74	0.81	0.91	0.7	0.67	0.64	0.89	0.0	0.0	0.86	0.5
Drymocallis	3185	0.64	0.56	0.52	0.56	0.92	0.64	0.67	0.64	0.55	0.61	0.61	0.95	0.43	0.0	0.7	0.47	0.0	0.76	0.82	0.77	0.54	0.82	0.65	0.36	0.0	0.64	0.6	0.59	0.55	0.58	0.72	0.84	0.56	0.0	0.99	1.0	1.0	0.89	0.88	0.75	0.0	0.39	0.48	0.73	0.51	0.0	0.95	0.51	0.29	0.34	0.67	0.57	0.0	0.2	0.68	0.51	0.46	0.62	0.23	0.76	1.0	0.75
Eriogonoideae_Lastarriaea	393	0.65	0.0	0.0	0.0	0.0	0.5	0.0	0.43	0.0	0.0	0.64	0.0	0.0	0.0	0.0	0.32	1.0	0.0	0.0	0.59	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.92	0.0	1.0	0.6	0.89	0.0	0.0	0.74	0.0	0.63	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0
Daucus	1115	0.81	0.33	0.0	0.8	0.87	1.0	0.88	1.0	0.13	0.5	0.56	0.75	0.51	0.0	0.0	0.78	0.0	1.0	0.0	0.63	1.0	0.58	0.55	0.71	1.0	0.0	0.0	0.61	0.89	1.0	0.91	0.0	0.0	0.0	0.99	0.89	0.8	0.94	0.96	1.0	0.0	0.59	0.84	0.86	0.6	0.0	1.0	0.8	0.0	0.0	1.0	0.4	0.75	0.88	0.91	0.33	0.58	0.75	0.0	0.99	1.0	0.67
Agrimonia	107	0.57	0.0	0.0	0.0	0.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.44	0.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.67
Quercus_white	9773	0.9	0.89	0.0	0.82	0.99	0.89	1.0	0.91	0.98	0.96	0.83	0.98	0.94	1.0	0.5	0.99	1.0	0.94	1.0	0.99	0.7	0.93	0.92	0.94	0.82	0.67	0.0	0.86	0.98	0.96	0.97	0.98	0.98	0.0	0.97	1.0	0.94	0.99	0.84	0.0	1.0	0.56	0.89	0.97	0.83	0.0	0.8	0.8	0.5	0.9	0.92	0.89	0.91	0.95	0.99	0.9	0.74	0.86	0.1	0.74	0.94	1.0
Lysimachia	10	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Loeseliastrum_2	1081	0.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.97	0.52	0.82	1.0	0.0	0.0	0.61	0.0	0.0	1.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.0	0.5	0.85	0.82	0.0	0.0	0.67	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	1.0	0.0	0.0
Phacelia_Phacelia	7939	0.69	0.76	0.67	0.82	0.82	0.79	0.88	0.83	0.66	0.78	0.67	0.9	0.4	0.0	0.63	0.74	1.0	0.83	0.7	0.69	0.78	0.71	0.54	0.67	0.75	0.53	0.5	0.36	0.38	0.68	0.83	0.84	0.67	0.0	0.98	0.67	0.61	0.89	0.89	0.87	0.89	0.62	0.62	0.74	0.57	0.0	0.89	0.68	0.61	0.59	0.78	0.72	0.92	0.82	0.66	0.59	0.69	0.67	0.1	0.61	0.59	0.57
